Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.20659667306375457	0.0005029740411827037	0.18333994801292106	0.0020679828271473414	20.679886685552407	1
SimLexScores	0.17205801342464622	1.182733480610505e-06	0.18381662949584324	2.0348534492273623e-07	21.12112112112112	1
MayoTerms	0.4347566816661885	0.0017987834346036504	0.4419612475305359	0.0014762259422247607	51.48514851485149	1
UMNSRS_relatedness_Terms	0.37087681473728673	2.4358271795346548e-09	0.35529543312436884	1.2199886713114825e-08	58.603066439523	1
UMNSRS_similarity_Terms	0.4587817321992561	1.807991491634074e-14	0.4529281116207641	4.234784510740013e-14	55.65371024734982	1
wordsim353	0.11425826911693966	0.05618320319242437	0.08908506873755849	0.13702333301394776	20.679886685552407	2
SimLexScores	0.16763266002147156	2.226205885305302e-06	0.16354806627878743	3.9341364391293325e-06	21.12112112112112	2
MayoTerms	0.42830271356519134	0.0021394326967057063	0.4030535042057117	0.004086083469370073	51.48514851485149	2
UMNSRS_relatedness_Terms	0.3946133427589473	1.765008662948958e-10	0.37140749624287883	2.302240688933959e-09	58.603066439523	2
UMNSRS_similarity_Terms	0.44995423778965626	6.485298902303678e-14	0.4430165029688045	1.725086912191102e-13	55.65371024734982	2
wordsim353	0.10597354367170925	0.07667183634537406	0.07221389470586667	0.22838201609301637	20.679886685552407	3
SimLexScores	0.16984175923664965	1.626784921290951e-06	0.16777453127185304	2.182070874660197e-06	21.12112112112112	3
MayoTerms	0.45553271787227145	0.0010053779064622297	0.4194357119214272	0.0027003696698970764	51.48514851485149	3
UMNSRS_relatedness_Terms	0.41933223315700774	9.106112455827023e-12	0.3990276979792424	1.058118493889927e-10	58.603066439523	3
UMNSRS_similarity_Terms	0.4508093445581543	5.739723231338097e-14	0.4493488985278181	7.069478350581168e-14	55.65371024734982	3
wordsim353	0.1306325082818355	0.028852587155563162	0.09889251147346566	0.09864958030134327	20.679886685552407	4
SimLexScores	0.17505247533631219	7.63854502626278e-07	0.17365060567213014	9.382234394989652e-07	21.12112112112112	4
MayoTerms	0.45962909673490804	0.000892520366140911	0.41262685683958295	0.0032156255666868595	51.48514851485149	4
UMNSRS_relatedness_Terms	0.43853320273218144	7.658924406346438e-13	0.412187980620901	2.199546732980931e-11	58.603066439523	4
UMNSRS_similarity_Terms	0.4581159101757466	1.9934147690373863e-14	0.44934965739839866	7.068714767235861e-14	55.65371024734982	4
wordsim353	0.11738359880334805	0.04973860758747781	0.07941210558209964	0.1851818904142979	20.679886685552407	5
SimLexScores	0.18899537702448999	9.03299448360658e-08	0.18910389114511614	8.878414476506202e-08	21.12112112112112	5
MayoTerms	0.47080582734599674	0.0006400627006057702	0.4217906542805613	0.002539969541785632	51.48514851485149	5
UMNSRS_relatedness_Terms	0.4570499485506577	6.0426530023194e-14	0.4339163298400756	1.409020217970061e-12	58.603066439523	5
UMNSRS_similarity_Terms	0.4696253051619199	3.577009632874849e-15	0.45916982214540747	1.7078087913497642e-14	55.65371024734982	5
wordsim353	0.12466902878338484	0.037076536784484436	0.08651765674741395	0.1487530990451327	20.679886685552407	6
SimLexScores	0.19366000941757056	4.2623559409453014e-08	0.19388732187868565	4.1072184692801844e-08	21.12112112112112	6
MayoTerms	0.5005106114777534	0.00024986825362362865	0.4358691140362543	0.001745211267411147	51.48514851485149	6
UMNSRS_relatedness_Terms	0.4751797229304892	4.313089323110592e-15	0.4528869241017726	1.0840338681818215e-13	58.603066439523	6
UMNSRS_similarity_Terms	0.48142138907742377	5.7441397828882e-16	0.472665197113796	2.2477186295687724e-15	55.65371024734982	6
wordsim353	0.11453108782970306	0.05559438238247216	0.0669503311272216	0.26419324494235547	20.679886685552407	7
SimLexScores	0.19674309843900856	2.568107213892238e-08	0.19625592230885988	2.7836754233869593e-08	21.12112112112112	7
MayoTerms	0.4989205681077819	0.00026334877803742415	0.44303632991187974	0.0014327988706010365	51.48514851485149	7
UMNSRS_relatedness_Terms	0.48089850892788844	1.8149855619699824e-15	0.46150600600981356	3.204045105526623e-14	58.603066439523	7
UMNSRS_similarity_Terms	0.4874730386646128	2.1863155069554895e-16	0.47979668339408005	7.420770412201892e-16	55.65371024734982	7
wordsim353	0.10658905390638998	0.07496584526989905	0.05850162415230756	0.32937385773763295	20.679886685552407	8
SimLexScores	0.20022567456107995	1.4347830752549467e-08	0.2021399796394996	1.037219454412984e-08	21.12112112112112	8
MayoTerms	0.4944065214751525	0.00030528998438462924	0.44324110750832624	0.0014246574215910817	51.48514851485149	8
UMNSRS_relatedness_Terms	0.482987541582716	1.3176389015779459e-15	0.4653455368694891	1.8410171264424943e-14	58.603066439523	8
UMNSRS_similarity_Terms	0.4886341188744578	1.8124769201658644e-16	0.48130607697870204	5.849765861263769e-16	55.65371024734982	8
wordsim353	0.11033396273370669	0.06523944625790869	0.05915434211594698	0.32399702078900716	20.679886685552407	9
SimLexScores	0.2017899135986945	1.1008872206186815e-08	0.20351599894022976	8.198334665579553e-09	21.12112112112112	9
MayoTerms	0.5305887102291547	8.794046071439566e-05	0.46981100064725223	0.0006595902278331915	51.48514851485149	9
UMNSRS_relatedness_Terms	0.4923951611626661	3.0311379585707146e-16	0.47443295623808746	4.8234814124303674e-15	58.603066439523	9
UMNSRS_similarity_Terms	0.4935053165034907	8.188627496547097e-17	0.4829319571974313	4.521518008072579e-16	55.65371024734982	9
wordsim353	0.10125612870527967	0.09081608364906962	0.053745912322591294	0.3702710801752288	20.679886685552407	10
SimLexScores	0.1978350438623664	2.1420519682471266e-08	0.19920237162916546	1.7043073097966315e-08	21.12112112112112	10
MayoTerms	0.5210986897495117	0.00012356254310702668	0.46945263985347097	0.000666754733432793	51.48514851485149	10
UMNSRS_relatedness_Terms	0.5056511122446519	3.53509874496951e-17	0.49482779817001465	2.0576283519873107e-16	58.603066439523	10
UMNSRS_similarity_Terms	0.501269490347134	2.2476721340269417e-17	0.4931471140815924	8.685056285998126e-17	55.65371024734982	10
