Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.2425240999976329	0.0003777446916527229	0.23611107129375955	0.0005434650626199107	40.226628895184135	1
SimLexScores	0.17852055680771658	1.1632725662947187e-05	0.1831795563626893	6.7719994256492224e-06	40.34034034034034	1
MayoTerms	0.46123400919808266	0.01349553125432046	0.3827399558581772	0.044408404039948446	72.27722772277228	1
UMNSRS_relatedness_Terms	0.16379090960259485	0.047444046531910734	0.11572321103911998	0.16277905651107585	74.95741056218058	1
UMNSRS_similarity_Terms	0.20149775723251456	0.010134193023175033	0.19505417348216164	0.012869916198886899	71.37809187279152	1
wordsim353	0.2509045657419299	0.00023139084241135762	0.25020942829079146	0.00024114627010683216	40.226628895184135	2
SimLexScores	0.2011616074171291	7.369174512036084e-07	0.21219444221234943	1.7032433015602338e-07	40.34034034034034	2
MayoTerms	0.5129068876062364	0.005254549059316019	0.4145207968600015	0.02829481015732383	72.27722772277228	2
UMNSRS_relatedness_Terms	0.27759056113086095	0.0006640020577914826	0.23673739238855082	0.0038900865690774276	74.95741056218058	2
UMNSRS_similarity_Terms	0.2911839956859492	0.00017041583300397037	0.30009300592612875	0.00010454609474003202	71.37809187279152	2
wordsim353	0.2672436114746063	8.473176224880768e-05	0.2596768914753696	0.00013603170956688566	40.226628895184135	3
SimLexScores	0.21017887296419246	2.239179254098332e-07	0.22700183702476834	2.100661415347408e-08	40.34034034034034	3
MayoTerms	0.558164857251594	0.0020246898046967854	0.4695893230786799	0.011695994344636274	72.27722772277228	3
UMNSRS_relatedness_Terms	0.33210850184090746	3.965392892687069e-05	0.30525555235495794	0.0001702054767341108	74.95741056218058	3
UMNSRS_similarity_Terms	0.31010986909349525	5.920673877937606e-05	0.3299057097735257	1.8098180792669073e-05	71.37809187279152	3
wordsim353	0.25044381907810775	0.0002378148593452611	0.23127322443368706	0.0007104946473060307	40.226628895184135	4
SimLexScores	0.20803856794553882	2.9852359751714567e-07	0.22157813099860652	4.599296908952495e-08	40.34034034034034	4
MayoTerms	0.5274653387048732	0.00392131987523439	0.4060276410750312	0.03204363495218204	72.27722772277228	4
