Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.25788900911236035	0.00015181766074419403	0.28432985390095156	2.759553371495798e-05	40.226628895184135	1
SimLexScores	0.14677721303113161	0.0003240735525973148	0.14554756165359253	0.000364120898614056	40.34034034034034	1
MayoTerms	0.24054029398935614	0.21757932708870742	0.14027405683563832	0.47649491758397355	72.27722772277228	1
UMNSRS_relatedness_Terms	-0.06520792773367393	0.4326350780465134	-0.05562791312686359	0.5033593909817857	74.95741056218058	1
UMNSRS_similarity_Terms	0.08044000168726387	0.3088890424726038	0.08938448141786759	0.25799837392016345	71.37809187279152	1
wordsim353	0.3045991571075717	6.612072099999836e-06	0.3109891111492807	4.119676071911265e-06	40.226628895184135	2
SimLexScores	0.1934018212958496	1.9687202197238283e-06	0.19030117117456116	2.8839842966445887e-06	40.34034034034034	2
MayoTerms	0.22203976338336148	0.25612261391789026	0.07863018420278946	0.6908373569535597	72.27722772277228	2
UMNSRS_relatedness_Terms	0.06619309131313293	0.425699948784804	0.06857671765281184	0.40918838357351117	74.95741056218058	2
UMNSRS_similarity_Terms	0.14336461644836163	0.06875639709640542	0.1504635477456295	0.055984873187370866	71.37809187279152	2
wordsim353	0.3359104586136364	5.842960051124899e-07	0.3424587492667948	3.396452468124e-07	40.226628895184135	3
SimLexScores	0.20928516846667594	2.5257900958817704e-07	0.2090885294794182	2.5934375762648136e-07	40.34034034034034	3
MayoTerms	0.2703627781665043	0.16408204281095734	0.12246582696392642	0.5347133473947931	72.27722772277228	3
UMNSRS_relatedness_Terms	0.1633370762950723	0.0480702525816129	0.17410333542700568	0.03494412836115861	74.95741056218058	3
UMNSRS_similarity_Terms	0.2093469198167866	0.007503954893510613	0.22296865319233317	0.004345264081464684	71.37809187279152	3
wordsim353	0.34912487137518355	1.9300922167403458e-07	0.3503913106815347	1.7310181915109272e-07	40.226628895184135	4
SimLexScores	0.22596368320454197	2.444374491956182e-08	0.23030537478837534	1.2906867033395013e-08	40.34034034034034	4
MayoTerms	0.27005548359089876	0.16458057206626678	0.13315076488695357	0.49938212166866447	72.27722772277228	4
UMNSRS_relatedness_Terms	0.21676943360690476	0.008359685943741355	0.2351393342369896	0.00414533986019278	74.95741056218058	4
UMNSRS_similarity_Terms	0.23887958515496774	0.0022034684655166943	0.2493151574255847	0.00137729724889343	71.37809187279152	4
wordsim353	0.33634195907837733	5.639929724683445e-07	0.33153622730914495	8.337215329387642e-07	40.226628895184135	5
SimLexScores	0.23689682627553182	4.77617978642097e-09	0.24403097590785078	1.574490804113238e-09	40.34034034034034	5
MayoTerms	0.2680922892028487	0.16779083853759608	0.1671233880268347	0.39531581498596513	72.27722772277228	5
UMNSRS_relatedness_Terms	0.2383009543946174	0.0036541083267665956	0.2518547202690999	0.0020890600116129764	74.95741056218058	5
UMNSRS_similarity_Terms	0.2581251652302684	0.0009120483971930989	0.26881253025515245	0.0005425511197602219	71.37809187279152	5
wordsim353	0.3443742537627288	2.8912042927323526e-07	0.33788789738790925	4.966545004688733e-07	40.226628895184135	6
SimLexScores	0.23408514981359377	7.325330977352899e-09	0.24323047124824407	1.7864118560006885e-09	40.34034034034034	6
MayoTerms	0.2591056684048416	0.1830508997580009	0.14986310368963704	0.44656130647306624	72.27722772277228	6
UMNSRS_relatedness_Terms	0.25692411277131544	0.0016816973039971408	0.2718833379771421	0.000864569677214003	74.95741056218058	6
UMNSRS_similarity_Terms	0.2814311594949247	0.0002857317643146994	0.295033427091963	0.00013825134122149053	71.37809187279152	6
wordsim353	0.3340262694621014	6.814399320680122e-07	0.3241427658085721	1.5017269309193808e-06	40.226628895184135	7
SimLexScores	0.23512397517009456	6.2585625824935184e-09	0.2440378062007509	1.5727922488236667e-09	40.34034034034034	7
MayoTerms	0.25428734110109635	0.19161956340894912	0.15150694029317968	0.4415331031256682	72.27722772277228	7
UMNSRS_relatedness_Terms	0.28990559724845044	0.00036844107195256007	0.2996623488244936	0.0002266443922908714	74.95741056218058	7
UMNSRS_similarity_Terms	0.2950298852985384	0.000138278138748777	0.30443704599629956	8.190556891489761e-05	71.37809187279152	7
wordsim353	0.33382483417508285	6.926953159336944e-07	0.3301265193582366	9.338345063973607e-07	40.226628895184135	8
SimLexScores	0.2311112987800122	1.1447895376169659e-08	0.2409965120064603	2.5351463127578485e-09	40.34034034034034	8
MayoTerms	0.276504619150715	0.15434149759657678	0.1805480536224329	0.3578862511611143	72.27722772277228	8
UMNSRS_relatedness_Terms	0.31284950201122363	0.00011430938163914461	0.33417360465076273	3.524742593922515e-05	74.95741056218058	8
UMNSRS_similarity_Terms	0.3117567611744434	5.3816254616069176e-05	0.3215859839081401	3.008565301873766e-05	71.37809187279152	8
wordsim353	0.31934848587719433	2.181449750889182e-06	0.3092197903409363	4.7015236183431895e-06	40.226628895184135	9
SimLexScores	0.23266170590085308	9.077478574284933e-09	0.24194062286575643	2.1874584355210406e-09	40.34034034034034	9
MayoTerms	0.2949435118398463	0.12759260929983668	0.1931508009162598	0.32473486817451835	72.27722772277228	9
UMNSRS_relatedness_Terms	0.3180200593776416	8.663049452563491e-05	0.33836520162276557	2.767972929939502e-05	74.95741056218058	9
UMNSRS_similarity_Terms	0.32388271450662637	2.6186028207169385e-05	0.3334735243600727	1.4487512077321465e-05	71.37809187279152	9
wordsim353	0.3245545144008459	1.4538993741404063e-06	0.3139694905325786	3.2913641880660432e-06	40.226628895184135	10
SimLexScores	0.2355217189630748	5.891401810058589e-09	0.24722811981441534	9.466093683729682e-10	40.34034034034034	10
MayoTerms	0.275330514680538	0.15617080486556156	0.18602750896757503	0.3432341715685794	72.27722772277228	10
UMNSRS_relatedness_Terms	0.3200496562680008	7.758951852743574e-05	0.34465543051720865	1.9132906486021333e-05	74.95741056218058	10
UMNSRS_similarity_Terms	0.3301179577241648	1.7861558357391648e-05	0.34738913030285495	5.921628659883739e-06	71.37809187279152	10
