Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.24895519365477564	0.00025972357475725953	0.2377187898766487	0.000496552183197334	40.226628895184135	1
SimLexScores	0.15501874627562942	0.00014496681390704054	0.15938984458165711	9.304632606821922e-05	40.34034034034034	1
MayoTerms	0.4221116634223495	0.025252702152321897	0.3679454264262935	0.054052785587962095	72.27722772277228	1
UMNSRS_relatedness_Terms	0.10679908542786057	0.1979194920373607	0.07196172971853018	0.3863997102577492	74.95741056218058	1
UMNSRS_similarity_Terms	0.18264659804339886	0.020001817829636573	0.1737291424684253	0.027040771679913606	71.37809187279152	1
wordsim353	0.2938015838336364	1.4345999716422432e-05	0.28451828337332036	2.72449146414478e-05	40.226628895184135	2
SimLexScores	0.1897141212713674	3.098019385143079e-06	0.19694358850777732	1.263273011409087e-06	40.34034034034034	2
MayoTerms	0.5276709105102317	0.0039047891102865127	0.4317810811971992	0.021768679163755297	72.27722772277228	2
UMNSRS_relatedness_Terms	0.2165720944686778	0.008420497179231372	0.17019697105652268	0.03930549181491649	74.95741056218058	2
UMNSRS_similarity_Terms	0.247949198463064	0.0014663185541128137	0.24742540120272613	0.001501826051257022	71.37809187279152	2
wordsim353	0.3004820441417946	8.916508580619029e-06	0.2948633807783552	1.3312098340237706e-05	40.226628895184135	3
SimLexScores	0.19640288816282575	1.3525119000738695e-06	0.20733252069186026	3.280122951622357e-07	40.34034034034034	3
MayoTerms	0.5641132890501293	0.0017681937007726425	0.4534249298105106	0.015379791274081964	72.27722772277228	3
UMNSRS_relatedness_Terms	0.28185771566737633	0.0005430641259750051	0.24220214680044994	0.0031204869274524902	74.95741056218058	3
UMNSRS_similarity_Terms	0.3026030875458342	9.083755519601358e-05	0.3082631319710341	6.585208989751525e-05	71.37809187279152	3
wordsim353	0.2975121351814738	1.1031839912371863e-05	0.2924853369626634	1.5733338606999143e-05	40.226628895184135	4
SimLexScores	0.20452556835062388	4.7547873145016865e-07	0.2190411448203556	6.590740422124001e-08	40.34034034034034	4
MayoTerms	0.5554335235593566	0.002152824294164779	0.43726053654234137	0.019975856873117703	72.27722772277228	4
UMNSRS_relatedness_Terms	0.32776282810495205	5.067038036246456e-05	0.30550300580395856	0.0001680402206706155	74.95741056218058	4
UMNSRS_similarity_Terms	0.33421627176220847	1.3826864097327982e-05	0.35069443954403107	4.757582915610011e-06	71.37809187279152	4
wordsim353	0.30215274054898994	7.902006637456276e-06	0.2921020905781844	1.616056807381754e-05	40.226628895184135	5
SimLexScores	0.2057809249704595	4.029920959997432e-07	0.220834054194453	5.113408715064719e-08	40.34034034034034	5
MayoTerms	0.5801190542842938	0.0012124723298062381	0.4734249418202794	0.010939599144687895	72.27722772277228	5
UMNSRS_relatedness_Terms	0.3448411076719234	1.8923180959415443e-05	0.3328135551600723	3.8094384608323696e-05	74.95741056218058	5
UMNSRS_similarity_Terms	0.34268609199686617	8.051006164053578e-06	0.35581188245970335	3.3735527600739446e-06	71.37809187279152	5
wordsim353	0.2739712785158221	5.495962681023459e-05	0.24606461864265178	0.0003077274486364883	40.226628895184135	6
SimLexScores	0.2084063653585109	2.8419108559982196e-07	0.22035508344751184	5.473285401029154e-08	40.34034034034034	6
MayoTerms	0.5794628863372601	0.0012318387707318896	0.46027424899193825	0.013716222196242725	72.27722772277228	6
UMNSRS_relatedness_Terms	0.35720161764464786	8.942240074499014e-06	0.3530556250798479	1.153894051943102e-05	74.95741056218058	6
UMNSRS_similarity_Terms	0.35642789086305715	3.2354890175172674e-06	0.3782927837845086	6.930504587787045e-07	71.37809187279152	6
wordsim353	0.26036808004524836	0.000130351196312727	0.23394572922145354	0.0006131402217354767	40.226628895184135	7
SimLexScores	0.20772856610399332	3.1114230198984953e-07	0.22071405643453887	5.201359978547467e-08	40.34034034034034	7
MayoTerms	0.5660421250519618	0.0016912912510706713	0.48109617930347837	0.009548982680646485	72.27722772277228	7
UMNSRS_relatedness_Terms	0.37477207543283525	2.915600560255105e-06	0.3776120742173135	2.417376396533964e-06	74.95741056218058	7
UMNSRS_similarity_Terms	0.3645667440647403	1.8474888001498835e-06	0.3927319890989716	2.3512783080582115e-07	71.37809187279152	7
wordsim353	0.27795554418742463	4.2302543285565525e-05	0.25024903041718766	0.00024058036811263576	40.226628895184135	8
SimLexScores	0.20652934130944195	3.649697022829313e-07	0.2168098496762176	9.011640050717307e-08	40.34034034034034	8
MayoTerms	0.565338388160907	0.0017190072278472973	0.42794546245559967	0.02310036226998985	72.27722772277228	8
UMNSRS_relatedness_Terms	0.3929385950196937	8.525214709797252e-07	0.3932318648263677	8.352557443979875e-07	74.95741056218058	8
UMNSRS_similarity_Terms	0.3752562162247185	8.642886243248134e-07	0.40017246318927063	1.3197947796641457e-07	71.37809187279152	8
