Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.17452056742858646	0.00339245625284591	0.1221276856506419	0.04114207586891187	20.679886685552407	1
SimLexScores	0.1978082624275255	2.151630091532686e-08	0.1983044820331466	1.980719682404799e-08	21.12112112112112	1
MayoTerms	0.5083685781762768	0.0001919898633308484	0.4701693614410335	0.0006524950393360947	51.48514851485149	1
UMNSRS_relatedness_Terms	0.43544453209408734	1.1527297547822622e-12	0.42980666862368583	2.4056437472128355e-12	58.603066439523	1
UMNSRS_similarity_Terms	0.44848920370568424	7.988340624329686e-14	0.4573853379753529	2.2182805991021737e-14	55.65371024734982	1
wordsim353	0.07237966279465867	0.2273129759886108	0.023493473371330034	0.6954894615166325	20.679886685552407	2
SimLexScores	0.19018963890983762	7.466036733135229e-08	0.1882253518779946	1.0207071802103508e-07	21.12112112112112	2
MayoTerms	0.5332508083906449	7.979249895368223e-05	0.4685311406694619	0.0006855002030671691	51.48514851485149	2
UMNSRS_relatedness_Terms	0.46363457270994135	2.3586525036483307e-14	0.45173740653117267	1.2721024264338558e-13	58.603066439523	2
UMNSRS_similarity_Terms	0.48173661356855185	5.464834244013511e-16	0.480195849319425	6.969113470879128e-16	55.65371024734982	2
wordsim353	0.08529661354986269	0.15459246248391928	0.033789361250044433	0.5734106164121192	20.679886685552407	3
SimLexScores	0.19640569963519092	2.7156011316947154e-08	0.1943273517913286	3.822285384812099e-08	21.12112112112112	3
MayoTerms	0.5161725664041874	0.00014684100476070394	0.442882746714545	0.0014389321558921295	51.48514851485149	3
UMNSRS_relatedness_Terms	0.48291410746234464	1.3326047312455886e-15	0.47118846484838767	7.816735394672383e-15	58.603066439523	3
UMNSRS_similarity_Terms	0.4795477884475447	7.716774406135871e-16	0.47513835633565776	1.5349669794223315e-15	55.65371024734982	3
wordsim353	0.0717477984190139	0.2314069455631356	0.015772377459735996	0.7927370715763525	20.679886685552407	4
SimLexScores	0.19284211146676727	4.868858345420661e-08	0.19011387285548878	7.557098695943749e-08	21.12112112112112	4
MayoTerms	0.5215875675599899	0.00012144641661241029	0.4684287518712388	0.0006876120106132586	51.48514851485149	4
