Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.12080990108092005	0.043394078590190996	0.0724424006596366	0.22690930582379792	20.679886685552407	1
SimLexScores	0.1956764963146839	3.06292938449847e-08	0.1907657753807347	6.807456076327523e-08	21.12112112112112	1
MayoTerms	0.46942669407574417	0.0006672761596435394	0.4339749212691246	0.0018373010022874868	51.48514851485149	1
UMNSRS_relatedness_Terms	0.4593810497242882	4.3409978517355005e-14	0.4516274308596311	1.2916819150423895e-13	58.603066439523	1
UMNSRS_similarity_Terms	0.47757391081580775	1.0511468745059539e-15	0.4734107874591409	2.0042216381581227e-15	55.65371024734982	1
wordsim353	0.047434967514329594	0.4291580584509024	-0.0007150377692130419	0.9904963446970041	20.679886685552407	2
SimLexScores	0.17708904260829386	5.649568940539174e-07	0.17209745360782489	1.1759994332083e-06	21.12112112112112	2
MayoTerms	0.4970482449684302	0.00028006588676551705	0.4694014454543593	0.0006677839273079896	51.48514851485149	2
UMNSRS_relatedness_Terms	0.48346041041673526	1.2251338938798478e-15	0.47285566257628214	6.103305887931678e-15	58.603066439523	2
UMNSRS_similarity_Terms	0.5018974349928171	2.021601688728875e-17	0.502148836907528	1.9374819489354102e-17	55.65371024734982	2
wordsim353	0.05469926610643572	0.3618307723792782	0.002375532588773145	0.9684339546958656	20.679886685552407	3
SimLexScores	0.17407509443030078	8.817441616167093e-07	0.17377865138464318	9.208303877148956e-07	21.12112112112112	3
MayoTerms	0.4613282004566947	0.0008491426071190362	0.40208081062259116	0.004185155013674919	51.48514851485149	3
UMNSRS_relatedness_Terms	0.4688822486963406	1.0982836953697697e-14	0.46413873159166036	2.192899425747374e-14	58.603066439523	3
UMNSRS_similarity_Terms	0.46935933613933967	3.724596740062218e-15	0.46792946525616236	4.6261314686720385e-15	55.65371024734982	3
wordsim353	0.04900127382853617	0.4140593668141307	0.018554628779621146	0.7572332740479156	20.679886685552407	4
SimLexScores	0.17620729018376566	6.440448457254547e-07	0.176216130647147	6.432014633100587e-07	21.12112112112112	4
MayoTerms	0.4052136334089957	0.003873400563831183	0.3393676717108679	0.017055027661745274	51.48514851485149	4
UMNSRS_relatedness_Terms	0.47423195827244063	4.97065924505301e-15	0.4638535475308568	2.285207563288665e-14	58.603066439523	4
UMNSRS_similarity_Terms	0.4941730143832789	7.336414596372819e-17	0.488387857235963	1.8861296899770632e-16	55.65371024734982	4
wordsim353	0.12569738884254422	0.03553091284533467	0.09590198080337395	0.10931910778674997	20.679886685552407	5
SimLexScores	0.19918000040393466	1.710716068893609e-08	0.20041857290928827	1.3888301903547457e-08	21.12112112112112	5
MayoTerms	0.5000241508444292	0.00025392449162287445	0.47201235980905143	0.0006170784381223104	51.48514851485149	5
UMNSRS_relatedness_Terms	0.4869291288479201	7.157993034795824e-16	0.48262677100560464	1.3927794523616792e-15	58.603066439523	5
UMNSRS_similarity_Terms	0.5070629050640244	8.382568020233908e-18	0.5036514006569254	1.5017651312026025e-17	55.65371024734982	5
wordsim353	0.13597989471522529	0.022859147766255635	0.10251498683867225	0.08685174003688535	20.679886685552407	6
SimLexScores	0.1993231401970664	1.670110226431293e-08	0.20017311312884647	1.4475578555705431e-08	21.12112112112112	6
MayoTerms	0.5025222050615423	0.00023371165595876766	0.4749304405584132	0.0005645298295482696	51.48514851485149	6
UMNSRS_relatedness_Terms	0.4940315753548686	2.3365773880491645e-16	0.4921352759302574	3.1586404993173886e-16	58.603066439523	6
UMNSRS_similarity_Terms	0.5095228238469341	5.483016458731552e-18	0.5073839056071331	7.932391733605746e-18	55.65371024734982	6
wordsim353	0.14053796526435475	0.018631720374777398	0.107734543887943	0.07187305934734005	20.679886685552407	7
SimLexScores	0.18500345931795736	1.6926858909700803e-07	0.18766216901660923	1.115774444199094e-07	21.12112112112112	7
MayoTerms	0.49018712095484	0.0003498698263069868	0.47564716214597585	0.0005522560917567168	51.48514851485149	7
UMNSRS_relatedness_Terms	0.48316902917634624	1.2813539879790378e-15	0.4812786281727148	1.7125265449984425e-15	58.603066439523	7
UMNSRS_similarity_Terms	0.5026951737611219	1.766335436545068e-17	0.4994692648877691	3.042229635258339e-17	55.65371024734982	7
wordsim353	0.12966162876031567	0.030074118673585556	0.09231859198289116	0.12327593784270151	20.679886685552407	8
SimLexScores	0.17260580697138886	1.0924318611151929e-06	0.17706395218683654	5.670721835538073e-07	21.12112112112112	8
MayoTerms	0.5008514368524346	0.00024706147542663434	0.4989918081408704	0.0002627309640723685	51.48514851485149	8
UMNSRS_relatedness_Terms	0.4790297306644234	2.4126048438067214e-15	0.4779295971712836	2.850392332490478e-15	58.603066439523	8
UMNSRS_similarity_Terms	0.4998564103472302	2.850930057759385e-17	0.49215564966816416	1.0218055100409034e-16	55.65371024734982	8
wordsim353	0.09520437961183197	0.1119340364765784	0.047884570608904574	0.4247917766042447	20.679886685552407	9
SimLexScores	0.16554416221183801	2.983671331761501e-06	0.17253045707024087	1.1044480637655276e-06	21.12112112112112	9
MayoTerms	0.5266960738397479	0.00010122849692322827	0.5010907785044464	0.0002451075691365584	51.48514851485149	9
UMNSRS_relatedness_Terms	0.48107542325006064	1.7665740340077975e-15	0.4811556895893185	1.7450285846171366e-15	58.603066439523	9
UMNSRS_similarity_Terms	0.4903213491152233	1.3783996503558442e-16	0.4772461193730069	1.1062933348646053e-15	55.65371024734982	9
wordsim353	0.05328912071842123	0.37435793268686	-0.0016058283234428978	0.9786587669698767	20.679886685552407	10
SimLexScores	0.1611506359653698	5.460269792939262e-06	0.16986614486480792	1.6211248925600742e-06	21.12112112112112	10
MayoTerms	0.5339257001399587	7.783958889253514e-05	0.4915174258705752	0.00033521708893834113	51.48514851485149	10
UMNSRS_relatedness_Terms	0.4686551672864756	1.1355251955074852e-14	0.4688852481227186	1.0977998687661714e-14	58.603066439523	10
UMNSRS_similarity_Terms	0.4748486081008222	1.6053675117806211e-15	0.46236428785403794	1.0652732651294242e-14	55.65371024734982	10
