Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.13708896808429294	0.021760723058275016	0.11045119541248748	0.06495252445816518	20.679886685552407	1
SimLexScores	0.11270261880604321	0.001530738820741094	0.13090116746351121	0.00022905939407201514	21.12112112112112	1
MayoTerms	0.364122185586202	0.010110752359491838	0.33931647731175624	0.01707278734355759	51.48514851485149	1
UMNSRS_relatedness_Terms	0.35863842612882135	8.69720500966222e-09	0.3420352106138949	4.4957202021316525e-08	58.603066439523	1
UMNSRS_similarity_Terms	0.44672366945867353	1.0255969798594559e-13	0.46083630194019365	1.3358985464725075e-14	55.65371024734982	1
wordsim353	0.13741573074255098	0.021445938580903042	0.10434850111844331	0.08132755371289441	20.679886685552407	2
SimLexScores	0.12990887440590704	0.00025575027506081414	0.14881808825194018	2.7375428717852473e-05	21.12112112112112	2
MayoTerms	0.3968344001808471	0.004756711659973193	0.3869272684855543	0.006024540551703304	51.48514851485149	2
UMNSRS_relatedness_Terms	0.39556868153094643	1.5810082025757185e-10	0.3859088130238295	4.735929082737062e-10	58.603066439523	2
UMNSRS_similarity_Terms	0.4796343159206483	7.612581631668946e-16	0.49460869881964253	6.827862995088003e-17	55.65371024734982	2
wordsim353	0.15171398061650448	0.01102090634769994	0.1131325870470364	0.05866762362284199	20.679886685552407	3
SimLexScores	0.13828101449144117	9.848506615002168e-05	0.15476907466694076	1.2770608853792102e-05	21.12112112112112	3
MayoTerms	0.4474067500488163	0.0012677530830281316	0.42839473176595905	0.0021341994037089264	51.48514851485149	3
UMNSRS_relatedness_Terms	0.43013683305338507	2.3050647363707238e-12	0.4162579167848328	1.3343045878530903e-11	58.603066439523	3
UMNSRS_similarity_Terms	0.5043163296521974	1.3411222741902203e-17	0.5117049146925214	3.751745571956795e-18	55.65371024734982	3
wordsim353	0.15841674319188367	0.007913190651831816	0.11084452085205077	0.06399743298973827	20.679886685552407	4
SimLexScores	0.149664495150059	2.460481436625863e-05	0.16852432586020863	1.962400073417035e-06	21.12112112112112	4
MayoTerms	0.4818660587855027	0.0004554367437362238	0.4347428372557988	0.0017994592594802765	51.48514851485149	4
UMNSRS_relatedness_Terms	0.47448211824765607	4.7881371939764745e-15	0.46739409510098023	1.3659270977228858e-14	58.603066439523	4
UMNSRS_similarity_Terms	0.5131703675788986	2.9033625907196344e-18	0.5118088799620505	3.684280353034598e-18	55.65371024734982	4
wordsim353	0.17038074750810467	0.004247158509902654	0.1369160661802682	0.02192889910454447	20.679886685552407	5
