Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.28964309056540655	9.695916427751225e-08	0.2404154870886215	1.1054106768794545e-05	7.365439093484419	30
SimLexScores_lemmatized	0.26082709564068873	7.780586617124973e-16	0.2573311982100738	1.92955767061495e-15	7.5075075075075075	30
MayoTerms_lemmatized	0.5206473409903961	1.4382705929880534e-05	0.5071733022418884	2.589897805966998e-05	38.613861386138616	30
UMNSRS_relatedness_Terms_lemmatized	0.5159414089671829	8.232280997108795e-26	0.5180966705000025	4.7637475609312676e-26	38.841567291311755	30
UMNSRS_similarity_Terms_lemmatized	0.5671253729138732	3.257873246955307e-33	0.5637666287450701	9.25791764685307e-33	33.92226148409894	30
