Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.44545574422279755	2.5634108943201077e-18	0.42632622367905254	9.332047383352661e-17	1.69971671388102	30
SimLexScores_lemmatized	0.3087422396202956	3.553919822539168e-23	0.3126167632812104	9.48828074871109e-24	1.5015015015015014	30
MayoTerms_lemmatized	0.6630255545159065	3.2114018747172884e-09	0.6793347855679024	9.310382192426855e-10	37.62376237623762	30
UMNSRS_relatedness_Terms_lemmatized	0.6250987198498913	1.9027356914451525e-39	0.6264732255127397	1.159176145281124e-39	40.20442930153322	30
UMNSRS_similarity_Terms_lemmatized	0.6799651017350792	3.5472113880973782e-50	0.6740737778131701	4.995264493160413e-49	36.39575971731448	30
