Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.16349730279853758	0.006105337507724763	0.1159293249883926	0.05265630468571726	20.679886685552407	1
SimLexScores	0.20298272268846912	8.982490958410403e-09	0.19850388361628912	1.9158124084447496e-08	21.12112112112112	1
MayoTerms	0.44996909311260924	0.0011790864905956598	0.4142650776111545	0.003084319418180833	51.48514851485149	1
UMNSRS_relatedness_Terms	0.43196903769253736	1.8171301689326167e-12	0.4128495072839381	2.0288410486854002e-11	58.603066439523	1
UMNSRS_similarity_Terms	0.4731535294956691	2.0851681317527e-15	0.4751846474410685	1.5240031827338747e-15	55.65371024734982	1
wordsim353	0.09985251878609147	0.09540555388683859	0.053043994512446395	0.376562437926349	20.679886685552407	2
SimLexScores	0.19163629484329675	5.9177102607171045e-08	0.19078122621369448	6.790591553791047e-08	21.12112112112112	2
MayoTerms	0.4630943686028167	0.0008060664941458153	0.39824123068922035	0.004597110880302431	51.48514851485149	2
UMNSRS_relatedness_Terms	0.44447889410707353	3.4456155694954023e-13	0.42732573455807316	3.3110430826193946e-12	58.603066439523	2
UMNSRS_similarity_Terms	0.4486294276304574	7.83088222010797e-14	0.441265409104292	2.200569998581975e-13	55.65371024734982	2
wordsim353	0.07169609963701315	0.2317442024168051	0.013068572561779034	0.8276550045441768	20.679886685552407	3
SimLexScores	0.18451816605441118	1.825295537529443e-07	0.1840402485195111	1.9656559674286301e-07	21.12112112112112	3
MayoTerms	0.4557332020786603	0.0009995703560437437	0.4011593114385822	0.0042809504808855895	51.48514851485149	3
UMNSRS_relatedness_Terms	0.4465783620128783	2.589121049415897e-13	0.42945667000360865	2.5169338327206745e-12	58.603066439523	3
UMNSRS_similarity_Terms	0.4574419738032917	2.1999962173284716e-14	0.4496983584301401	6.726241033816073e-14	55.65371024734982	3
wordsim353	0.07169609963701315	0.2317442024168051	0.013068572561779034	0.8276550045441768	20.679886685552407	4
SimLexScores	0.18451816605441118	1.825295537529443e-07	0.1840402485195111	1.9656559674286301e-07	21.12112112112112	4
MayoTerms	0.4557332020786603	0.0009995703560437437	0.4011593114385822	0.0042809504808855895	51.48514851485149	4
UMNSRS_relatedness_Terms	0.4465783620128783	2.589121049415897e-13	0.42945667000360865	2.5169338327206745e-12	58.603066439523	4
UMNSRS_similarity_Terms	0.4574419738032917	2.1999962173284716e-14	0.4496983584301401	6.726241033816073e-14	55.65371024734982	4
