Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.21699347888602105	0.0002537575460607126	0.18273943655307356	0.0021403841776395176	20.679886685552407	1
SimLexScores	0.15487799291613433	1.2590256689345016e-05	0.16129627905081576	5.353329037157796e-06	21.12112112112112	1
MayoTerms	0.5706425892796038	1.8599115166756898e-05	0.5270975332531447	9.977789302791785e-05	51.48514851485149	1
UMNSRS_relatedness_Terms	0.4533045968683784	1.022664490431828e-13	0.44781842556658114	2.1849533792207998e-13	58.603066439523	1
UMNSRS_similarity_Terms	0.4845967576837014	3.46845274179788e-16	0.4822429027103339	5.043836531492612e-16	55.65371024734982	1
wordsim353	0.20664367775998918	0.0005014575052040447	0.17611278796195973	0.003107559939364009	20.679886685552407	2
SimLexScores	0.18788252440142547	1.0776010044124469e-07	0.19492777606517347	3.464178569968218e-08	21.12112112112112	2
MayoTerms	0.5933557321185937	7.0162696392584845e-06	0.5716366604802461	1.7849115512858127e-05	51.48514851485149	2
UMNSRS_relatedness_Terms	0.48493858845536725	9.750960298795075e-16	0.48746360976119885	6.585569629352084e-16	58.603066439523	2
UMNSRS_similarity_Terms	0.5236341708600186	4.489134802894153e-19	0.5247005733836483	3.6979140592088925e-19	55.65371024734982	2
wordsim353	0.20085267065271947	0.0007238405788984138	0.1625601195088491	0.006408003176649464	20.679886685552407	3
SimLexScores	0.18728670739755768	1.1838460869347896e-07	0.19543662349731677	3.18631119999857e-08	21.12112112112112	3
MayoTerms	0.594951664652759	6.53339904960358e-06	0.5521315944187224	3.9089089406311345e-05	51.48514851485149	3
UMNSRS_relatedness_Terms	0.5033007254224816	5.209927858347991e-17	0.4993485091397329	9.934467204717041e-17	58.603066439523	3
UMNSRS_similarity_Terms	0.5376480649896659	3.3230576254740666e-20	0.5364975959928694	4.1337845313841496e-20	55.65371024734982	3
wordsim353	0.21764952149026204	0.0002427681848681879	0.1749959273780715	0.00330501802552294	20.679886685552407	4
SimLexScores	0.18725251838696694	1.1902401007337061e-07	0.19543331260453967	3.18804742068241e-08	21.12112112112112	4
MayoTerms	0.6172999948303606	2.3090673348574095e-06	0.5756298236109517	1.5108556805990502e-05	51.48514851485149	4
UMNSRS_relatedness_Terms	0.5021673735072343	6.274604382263421e-17	0.49501262420355596	1.9976979056946738e-16	58.603066439523	4
UMNSRS_similarity_Terms	0.5307570972214162	1.2135281182605034e-19	0.5251486864614358	3.407878684926282e-19	55.65371024734982	4
wordsim353	0.21481158964865452	0.0002937345284857013	0.17095579998252944	0.004117838600803328	20.679886685552407	5
SimLexScores	0.1814310934313994	2.9355007176605355e-07	0.1870928180846058	1.2205515655922518e-07	21.12112112112112	5
MayoTerms	0.6248550481348374	1.594817803482833e-06	0.5715342716820229	1.792505738107918e-05	51.48514851485149	5
UMNSRS_relatedness_Terms	0.5006970533073063	7.978212049786629e-17	0.49648788720431136	1.576836939375029e-16	58.603066439523	5
UMNSRS_similarity_Terms	0.5230091650291896	5.027789934586365e-19	0.5185188136348646	1.1271774112607485e-18	55.65371024734982	5
wordsim353	0.19856883875560397	0.000834290444952453	0.1568097507822803	0.008576959884126845	20.679886685552407	6
SimLexScores	0.18935080655535796	8.536146489692522e-08	0.19436682499077115	3.7976815744525285e-08	21.12112112112112	6
MayoTerms	0.6188828805946605	2.138510801546858e-06	0.5416367426008422	5.8425676804452506e-05	51.48514851485149	6
UMNSRS_relatedness_Terms	0.5012302586318016	7.313624288814844e-17	0.49350223589325887	2.5421856201138777e-16	58.603066439523	6
UMNSRS_similarity_Terms	0.5192292187294186	9.928127684034965e-19	0.5103613343297395	4.7406391934922414e-18	55.65371024734982	6
wordsim353	0.18521778816002166	0.0018557593027196287	0.13759666405692741	0.02127333996884444	20.679886685552407	7
SimLexScores	0.18652818131902682	1.33381298124167e-07	0.19053333844521614	7.066099772047805e-08	21.12112112112112	7
MayoTerms	0.6326039007095638	1.079894674742462e-06	0.5729165204580363	1.6924522974906107e-05	51.48514851485149	7
UMNSRS_relatedness_Terms	0.5084775439430794	2.2086785802060143e-17	0.5044420971817399	4.3172006475082536e-17	58.603066439523	7
UMNSRS_similarity_Terms	0.5214165113662592	6.703920066665373e-19	0.5125878606129375	3.2152828026490676e-18	55.65371024734982	7
wordsim353	0.1812527255899374	0.0023296840348233996	0.1309237982083808	0.028494483411148273	20.679886685552407	8
SimLexScores	0.19412819404447254	3.948792959907906e-08	0.19556216764639822	3.1211476064357755e-08	21.12112112112112	8
MayoTerms	0.6401609142743677	7.306311842497886e-07	0.5906809769497653	7.900179337496146e-06	51.48514851485149	8
UMNSRS_relatedness_Terms	0.5105569208780909	1.5582625851202916e-17	0.5099053372908294	1.738691868980432e-17	58.603066439523	8
UMNSRS_similarity_Terms	0.5181220613758853	1.2098256196948318e-18	0.5156700134756536	1.8696430285178427e-18	55.65371024734982	8
wordsim353	0.1599763535643173	0.007313150447156588	0.11113331180567226	0.0633035456551283	20.679886685552407	9
SimLexScores	0.1916691456956612	5.8864383272925474e-08	0.1930765946006655	4.686929260676239e-08	21.12112112112112	9
MayoTerms	0.6265370987286092	1.4667165913269507e-06	0.5736844364447105	1.6391165570510508e-05	51.48514851485149	9
UMNSRS_relatedness_Terms	0.5097405635445693	1.7874715740333267e-17	0.5144666096298995	8.035035963365887e-18	58.603066439523	9
UMNSRS_similarity_Terms	0.5044032137231736	1.321418352485035e-17	0.5031008400507699	1.648935630305998e-17	55.65371024734982	9
wordsim353	0.15817388982635222	0.008010471183569397	0.10534725800250463	0.07843986940024991	20.679886685552407	10
SimLexScores	0.19107191488267194	6.480733380062995e-08	0.19278350701449676	4.915384281588384e-08	21.12112112112112	10
MayoTerms	0.6444674011828443	5.82000925344364e-07	0.5929335305106762	7.149421494602425e-06	51.48514851485149	10
UMNSRS_relatedness_Terms	0.49967772509677066	9.417441293559556e-17	0.5000581240241665	8.852815588815158e-17	58.603066439523	10
UMNSRS_similarity_Terms	0.5048884283784244	1.2164898409813875e-17	0.5034647184941214	1.550162762401475e-17	55.65371024734982	10
