Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.23251059965818704	8.594152756410106e-05	0.20324729923896245	0.0006226635427856914	20.679886685552407	1
SimLexScores	0.1677059920840784	2.203287114827629e-06	0.1735034916697342	9.585963803783997e-07	21.12112112112112	1
MayoTerms	0.5687754992620874	2.008678991404928e-05	0.5418415201972886	5.7976678287299735e-05	51.48514851485149	1
UMNSRS_relatedness_Terms	0.4734472625142962	5.588465544862012e-15	0.47958550462111094	2.217187376643544e-15	58.603066439523	1
UMNSRS_similarity_Terms	0.49605837606904873	5.37222086328022e-17	0.49668269211615934	4.843470709323993e-17	55.65371024734982	1
wordsim353	0.19673835961290181	0.0009338230947898422	0.1697402904413634	0.0043954897279978086	20.679886685552407	2
SimLexScores	0.18377683768686734	2.04741057019655e-07	0.18443322696702166	1.8495138548996787e-07	21.12112112112112	2
MayoTerms	0.5911824489649085	7.72699917778657e-06	0.5687185797308842	2.0133817552902474e-05	51.48514851485149	2
UMNSRS_relatedness_Terms	0.4905824072482962	4.0374547402343805e-16	0.4850985055853848	9.512477178586344e-16	58.603066439523	2
UMNSRS_similarity_Terms	0.5099558362975604	5.086432902757526e-18	0.5090591124135951	5.941363145555569e-18	55.65371024734982	2
wordsim353	0.20370483657855148	0.000604888202304503	0.16963615076626012	0.004420045300621557	20.679886685552407	3
SimLexScores	0.18697925757655084	1.242557684564493e-07	0.18458036549454931	1.807755249195601e-07	21.12112112112112	3
MayoTerms	0.5958899555150423	6.2640505644406694e-06	0.5858175090341623	9.776078378681291e-06	51.48514851485149	3
UMNSRS_relatedness_Terms	0.5041014323477478	4.5666539575136574e-17	0.49427039296026215	2.249234262904274e-16	58.603066439523	3
UMNSRS_similarity_Terms	0.5118015512099523	3.688996877868261e-18	0.5028864591117775	1.7099903475336883e-17	55.65371024734982	3
wordsim353	0.20289850281778904	0.0006365376552661923	0.16324919069240645	0.00618419358272704	20.679886685552407	4
SimLexScores	0.1934274360280194	4.42694740166553e-08	0.19005768577880475	7.625321365852761e-08	21.12112112112112	4
MayoTerms	0.6159676799739997	2.462323376742482e-06	0.6002543295836364	5.140982843443622e-06	51.48514851485149	4
UMNSRS_relatedness_Terms	0.5183074997593284	4.1569571272526615e-18	0.5094006200453897	1.8923864362990352e-17	58.603066439523	4
UMNSRS_similarity_Terms	0.5152576993874024	2.0109244654373955e-18	0.5068367599185899	8.71466890139945e-18	55.65371024734982	4
wordsim353	0.1685475118425214	0.004684241851093142	0.12246470459920449	0.04058221111622033	20.679886685552407	5
SimLexScores	0.1856049067251792	1.5411999652945834e-07	0.1828125326900635	2.375609317776728e-07	21.12112112112112	5
MayoTerms	0.6192708214916465	2.0985339651398195e-06	0.5781895435665323	1.356176114848483e-05	51.48514851485149	5
UMNSRS_relatedness_Terms	0.5194666651551763	3.4016141880228164e-18	0.5090154961157707	2.0185491334210223e-17	58.603066439523	5
UMNSRS_similarity_Terms	0.5161932484613683	1.704310806131566e-18	0.5070094029756544	8.459998209875232e-18	55.65371024734982	5
wordsim353	0.17305747999082638	0.003674881704454505	0.12055219723254405	0.043846373257756185	20.679886685552407	6
SimLexScores	0.1852350497025631	1.632727492662314e-07	0.18567521642310836	1.5243700200225045e-07	21.12112112112112	6
MayoTerms	0.6264228192486078	1.475107459047758e-06	0.5735820476464873	1.646137348993407e-05	51.48514851485149	6
UMNSRS_relatedness_Terms	0.5259975128514581	1.0832883140104347e-18	0.5194481312081304	3.412558961441765e-18	58.603066439523	6
UMNSRS_similarity_Terms	0.5188353854134753	1.0652299173758358e-18	0.509965962757297	5.077503525782028e-18	55.65371024734982	6
wordsim353	0.15869866314639647	0.007801582141723101	0.11009586318772564	0.06582538457489692	20.679886685552407	7
SimLexScores	0.18546592641477336	1.574996707473898e-07	0.18846571043104648	9.82560777406448e-08	21.12112112112112	7
MayoTerms	0.6140983302323876	2.693314359523165e-06	0.5659028877797456	2.2590797537719072e-05	51.48514851485149	7
