Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.17198879962599753	0.003894428921983406	0.12184287320587128	0.041620274266361994	20.679886685552407	1
SimLexScores	0.18422543998169225	1.9100732934658655e-07	0.19031983491135632	7.31202808499955e-08	21.12112112112112	1
MayoTerms	0.4695333864072184	0.0006651343327646098	0.4081729441168728	0.00359784820242918	51.48514851485149	1
UMNSRS_relatedness_Terms	0.41552060517606787	1.4614973511702622e-11	0.40367971070129544	6.12051632365535e-11	58.603066439523	1
UMNSRS_similarity_Terms	0.44433643946822293	1.4345532627761863e-13	0.44081463997947284	2.3423557633400407e-13	55.65371024734982	1
wordsim353	0.08037140657771928	0.17991235054629717	0.027263274943572495	0.649652147884279	20.679886685552407	2
SimLexScores	0.19306394446917896	4.696574001211902e-08	0.1921997671398881	5.402921688994163e-08	21.12112112112112	2
MayoTerms	0.4962007413225898	0.00028794435345484996	0.4453400778719022	0.001343555592688134	51.48514851485149	2
UMNSRS_relatedness_Terms	0.446018336058224	2.794749206624928e-13	0.4334697366187586	1.493876292319086e-12	58.603066439523	2
UMNSRS_similarity_Terms	0.4705133314401775	3.1245145825977536e-15	0.46147792701600954	1.2149272039388796e-14	55.65371024734982	2
wordsim353	0.10885046272403467	0.06896087451083023	0.0544735233859113	0.36381841947042426	20.679886685552407	3
SimLexScores	0.20007880406733763	1.4707561598271258e-08	0.1993639677218198	1.6587005729138365e-08	21.12112112112112	3
MayoTerms	0.5212925933436041	0.000122719233890684	0.4606983976053855	0.0008649956626021606	51.48514851485149	3
UMNSRS_relatedness_Terms	0.48370725279560967	1.179402220121254e-15	0.4757317563742399	3.9701442843525774e-15	58.603066439523	3
UMNSRS_similarity_Terms	0.48938193303723126	1.6056676350675795e-16	0.4893394809439148	1.616761878348713e-16	55.65371024734982	3
wordsim353	0.11343501413911	0.05799140480715633	0.06645368600999678	0.26776082421351005	20.679886685552407	4
SimLexScores	0.21173124989609401	1.9451296551188527e-09	0.21181012869871838	1.917896239848116e-09	21.12112112112112	4
MayoTerms	0.5457002764805765	5.008533015790592e-05	0.49208056426080293	0.00032918344435151043	51.48514851485149	4
UMNSRS_relatedness_Terms	0.475945627328282	3.844576674284735e-15	0.4711989188095609	7.804649647327421e-15	58.603066439523	4
UMNSRS_similarity_Terms	0.49127222814470256	1.1805337883209163e-16	0.48900709562965416	1.7062615019789508e-16	55.65371024734982	4
wordsim353	0.14778359378737915	0.013307318623872648	0.10122759085511207	0.09090760423763797	20.679886685552407	5
SimLexScores	0.21756229781429115	6.758381907294441e-10	0.21676586074492155	7.822060995367683e-10	21.12112112112112	5
MayoTerms	0.5816558148329485	1.1699407809508445e-05	0.547063348906673	4.754203272700707e-05	51.48514851485149	5
UMNSRS_relatedness_Terms	0.4819995755195296	1.5335151780090985e-15	0.4754022475180621	4.171496074659305e-15	58.603066439523	5
UMNSRS_similarity_Terms	0.5023188555021131	1.8825489810364788e-17	0.501499623125907	2.1620807388431116e-17	55.65371024734982	5
wordsim353	0.16602861047658468	0.005350831904347255	0.12436791866152497	0.037539741470275355	20.679886685552407	6
SimLexScores	0.2165241447860136	8.175951693759194e-10	0.21744563608232428	6.904882989896459e-10	21.12112112112112	6
MayoTerms	0.617083610447864	2.3333400677102773e-06	0.5996911911934087	5.274596868151133e-06	51.48514851485149	6
UMNSRS_relatedness_Terms	0.49931898021559074	9.982178275885849e-17	0.4928490723991603	2.8204280095916644e-16	58.603066439523	6
UMNSRS_similarity_Terms	0.5118079654219134	3.6848685953590465e-18	0.5076627905454681	7.560595367022094e-18	55.65371024734982	6
wordsim353	0.17211734164288123	0.0038674088287617052	0.13286719214534742	0.026201410941618947	20.679886685552407	7
SimLexScores	0.2167461294027755	7.850381116568638e-10	0.2176919665049408	6.599097903449754e-10	21.12112112112112	7
MayoTerms	0.6074637396318942	3.6854790926126777e-06	0.5917048649319975	7.550323949785027e-06	51.48514851485149	7
