Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.22767520916929757	0.00012139731964951424	0.1942847272005467	0.0010844304013046713	20.679886685552407	1
SimLexScores	0.18557372098078012	1.5487221445881336e-07	0.18644734114386063	1.3508371430133072e-07	21.12112112112112	1
MayoTerms	0.487100421192213	0.0003861252744539058	0.4560909016853405	0.0009892832204306354	51.48514851485149	1
UMNSRS_relatedness_Terms	0.44357359348008374	3.8951408164631257e-13	0.43190540586880793	1.8322466548985116e-12	58.603066439523	1
UMNSRS_similarity_Terms	0.49087807378309695	1.258923528187951e-16	0.4928192819908147	9.16517375976705e-17	55.65371024734982	1
wordsim353	0.12630622492829358	0.034641862015009094	0.0755892775086235	0.20730990990487647	20.679886685552407	2
SimLexScores	0.194630487315942	3.637227700168652e-08	0.1960438657577693	2.8828890555490127e-08	21.12112112112112	2
MayoTerms	0.5145514701762002	0.00015533362677373666	0.44764382583192475	0.0012593064325345734	51.48514851485149	2
UMNSRS_relatedness_Terms	0.49433516903392205	2.2261002845948213e-16	0.4843943267607612	1.0607296468706794e-15	58.603066439523	2
UMNSRS_similarity_Terms	0.5207884266967688	7.506286148133052e-19	0.5231202253997492	4.92764455677645e-19	55.65371024734982	2
wordsim353	0.11982440990171267	0.04514513671475332	0.06173104741043144	0.30332976501323117	20.679886685552407	3
SimLexScores	0.1972736431800733	2.3517463118619358e-08	0.20227087026728774	1.0143436313978608e-08	21.12112112112112	3
MayoTerms	0.5366192665663193	7.047280065629197e-05	0.4881897899283205	0.0003729593959190391	51.48514851485149	3
UMNSRS_relatedness_Terms	0.49425916436857864	2.2532682944134195e-16	0.48582819207527084	8.494816139338403e-16	58.603066439523	3
UMNSRS_similarity_Terms	0.5242821131383246	3.9905690330665553e-19	0.5202353788879642	8.29033042859317e-19	55.65371024734982	3
wordsim353	0.10310923316521103	0.0850292628189246	0.049277746262451544	0.41142710079345923	20.679886685552407	4
SimLexScores	0.20048234831255796	1.3739537383570094e-08	0.20507318538869673	6.2700204242357665e-09	21.12112112112112	4
MayoTerms	0.5650331380356126	2.340376780623269e-05	0.5366196914879043	7.047169063756841e-05	51.48514851485149	4
UMNSRS_relatedness_Terms	0.4860332191397246	8.228594782076629e-16	0.47385129783841323	5.261526259304111e-15	58.603066439523	4
UMNSRS_similarity_Terms	0.5053125448533882	1.1314994330697411e-17	0.49889783534064985	3.347789703633278e-17	55.65371024734982	4
wordsim353	0.13742944972440868	0.021432809205116973	0.08805050529854039	0.14166159150693777	20.679886685552407	5
SimLexScores	0.2137128083528354	1.3626867892008845e-09	0.21239792252974687	1.7263110215583868e-09	21.12112112112112	5
MayoTerms	0.5885532967394058	8.675620263779497e-06	0.5346231099225515	7.586752091086696e-05	51.48514851485149	5
UMNSRS_relatedness_Terms	0.497899754041943	1.2560122511943863e-16	0.48633040037002917	7.857157990248398e-16	58.603066439523	5
UMNSRS_similarity_Terms	0.5209429943186048	7.300494204256348e-19	0.5142463722666286	2.40333326089953e-18	55.65371024734982	5
wordsim353	0.13935853746088125	0.01965458066119127	0.09356034144219348	0.11829070919131893	20.679886685552407	6
SimLexScores	0.21739419971379648	6.970453517300137e-10	0.21573001728318997	9.45181690568258e-10	21.12112112112112	6
MayoTerms	0.5981741143803446	5.650713261015302e-06	0.5602715038774685	2.8352030326767487e-05	51.48514851485149	6
UMNSRS_relatedness_Terms	0.5057646359742827	3.46923321569234e-17	0.5009588373188453	7.644845354791974e-17	58.603066439523	6
