Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.22869723345459544	0.00011291915760676407	0.18458306413462633	0.0019251566659656439	20.679886685552407	1
SimLexScores	0.19036421042816315	7.260241589316612e-08	0.1930698747145846	4.6920502621468305e-08	21.12112112112112	1
MayoTerms	0.48165762471250656	0.00045841576579002937	0.4866027635558605	0.00039227848397977225	51.48514851485149	1
UMNSRS_relatedness_Terms	0.44194494951155255	4.852164861955369e-13	0.4303799638544215	2.233631381062327e-12	58.603066439523	1
UMNSRS_similarity_Terms	0.47623741154462007	1.294370023161244e-15	0.4808249530306626	6.311379548434445e-16	55.65371024734982	1
wordsim353	0.1425469609251251	0.016995852509332846	0.09275100396717827	0.12152174780999639	20.679886685552407	2
SimLexScores	0.1727022707574874	1.077231772003366e-06	0.17161972856778634	1.2601027741035042e-06	21.12112112112112	2
MayoTerms	0.47196557298231795	0.0006179556866269181	0.4284459261650707	0.002131292775517727	51.48514851485149	2
UMNSRS_relatedness_Terms	0.44241456583858796	4.554867266397614e-13	0.4337720651758862	1.4359043590593213e-12	58.603066439523	2
UMNSRS_similarity_Terms	0.46809586213464904	4.511130899355429e-15	0.47728899556080534	1.0989221114259812e-15	55.65371024734982	2
wordsim353	0.08677784531076459	0.14753074048230871	0.02581543279390832	0.6671126610662952	20.679886685552407	3
SimLexScores	0.18222933390003432	2.5981280993107764e-07	0.18393017972852116	1.9994274719052152e-07	21.12112112112112	3
MayoTerms	0.48728870665820123	0.00038382009058917906	0.4018248386270331	0.0042115742940558466	51.48514851485149	3
UMNSRS_relatedness_Terms	0.46568481284923485	1.7524620889745375e-14	0.4517415881156419	1.2713637071239765e-13	58.603066439523	3
UMNSRS_similarity_Terms	0.4768557145449293	1.175677185627055e-15	0.47725939960816577	1.1040050528216634e-15	55.65371024734982	3
wordsim353	0.081661555587656	0.1730013041451344	0.025415547374810964	0.6719674339043805	20.679886685552407	4
SimLexScores	0.19529139934506515	3.2633334514484476e-08	0.19813427761927177	2.0378043946258228e-08	21.12112112112112	4
