Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.17930965830423362	0.0026000630390196205	0.12289219659884101	0.03988130446482475	20.679886685552407	1
SimLexScores	0.17346178634409687	9.644488045690014e-07	0.17362036618476595	9.423768558446381e-07	21.12112112112112	1
MayoTerms	0.46093309582726605	0.0008590572012642326	0.42327529185479806	0.0024432348477159797	51.48514851485149	1
UMNSRS_relatedness_Terms	0.4503054610020589	1.551342867531338e-13	0.4448783535262437	3.263754864264311e-13	58.603066439523	1
UMNSRS_similarity_Terms	0.4724396395741596	2.326925866325487e-15	0.4814775817298958	5.693346378253574e-16	55.65371024734982	1
wordsim353	0.10777875180664226	0.07175581480310468	0.038110747768109486	0.5253679255000185	20.679886685552407	2
SimLexScores	0.18630679338021025	1.3809358145546085e-07	0.18701724389132693	1.235154270175143e-07	21.12112112112112	2
MayoTerms	0.46678644175079126	0.0007222941430204989	0.4354083644442498	0.0017672252778507677	51.48514851485149	2
UMNSRS_relatedness_Terms	0.44963769292908895	1.701224724730034e-13	0.43306914082660336	1.5742168749691846e-12	58.603066439523	2
UMNSRS_similarity_Terms	0.4812590735110065	5.893364738518959e-16	0.47850318848961143	9.090302962449951e-16	55.65371024734982	2
wordsim353	0.1051075886429499	0.07912513800215423	0.034815451382164374	0.5618177111042872	20.679886685552407	3
SimLexScores	0.1814288007889684	2.9365279527316433e-07	0.18034169924847182	3.464708737201075e-07	21.12112112112112	3
MayoTerms	0.5107822412846064	0.00017683490979236455	0.4816369068420343	0.0004587128325797962	51.48514851485149	3
UMNSRS_relatedness_Terms	0.47931158512524885	2.3114831479085002e-15	0.46197894321328703	2.9937805650349414e-14	58.603066439523	3
UMNSRS_similarity_Terms	0.4672718228716986	5.10937871489295e-15	0.4567110814645753	2.4477044305142044e-14	55.65371024734982	3
wordsim353	0.10748888294760632	0.07252742732464978	0.042730886687455075	0.47637115329333235	20.679886685552407	4
SimLexScores	0.17565211635419137	6.99193357226884e-07	0.17282905054847225	1.0575634021632485e-06	21.12112112112112	4
MayoTerms	0.4696145756304253	0.0006635086204170252	0.4423708027234288	0.001459545862795995	51.48514851485149	4
UMNSRS_relatedness_Terms	0.4740100788973769	5.138230038860228e-15	0.4613868308524396	3.259265653294042e-14	58.603066439523	4
UMNSRS_similarity_Terms	0.4668473747094951	5.447138815973673e-15	0.4564204340322423	2.5536107470463342e-14	55.65371024734982	4
wordsim353	0.08236821257719297	0.16930057408327004	0.02791981956194013	0.6417963419642786	20.679886685552407	5
SimLexScores	0.16427058995632296	3.5607551641620953e-06	0.16450390876097148	3.4476039755286815e-06	21.12112112112112	5
MayoTerms	0.4730707755165882	0.0005975303507642567	0.4250159014245928	0.002333986418813274	51.48514851485149	5
UMNSRS_relatedness_Terms	0.49095890390029534	3.804609228126447e-16	0.47632721400266276	3.6301203362205964e-15	58.603066439523	5
UMNSRS_similarity_Terms	0.47471904419650945	1.6378614278508292e-15	0.45857031438680945	1.8649621017443094e-14	55.65371024734982	5
wordsim353	0.0656878294191922	0.2733265345022958	0.01966271865591689	0.7432292293065048	20.679886685552407	6
SimLexScores	0.17233067712042205	1.1369250294972618e-06	0.17516094911908403	7.517465102477248e-07	21.12112112112112	6
MayoTerms	0.48935943559219575	0.0003592763604850128	0.4589577880355907	0.0009101991450383861	51.48514851485149	6
UMNSRS_relatedness_Terms	0.4790850760351536	2.3924127605526835e-15	0.46122082194900993	3.3377397383035585e-14	58.603066439523	6
UMNSRS_similarity_Terms	0.4709400821589031	2.9274871079657627e-15	0.45188276739612016	4.92153269926126e-14	55.65371024734982	6
wordsim353	0.07048513874106434	0.23974337010429442	0.013334798397869824	0.8242005814379487	20.679886685552407	7
SimLexScores	0.17233593305724965	1.1360589778351221e-06	0.1719743619719117	1.1971389648566724e-06	21.12112112112112	7
MayoTerms	0.5064865575516536	0.00020461554968015893	0.4748792461593017	0.0005654158564126592	51.48514851485149	7
UMNSRS_relatedness_Terms	0.4772638548852946	3.1521177851884297e-15	0.46285498515959717	2.639338640454589e-14	58.603066439523	7
UMNSRS_similarity_Terms	0.4710925061407758	2.8601043493061413e-15	0.4621313145858233	1.1027638088530952e-14	55.65371024734982	7
wordsim353	0.07019470419353678	0.24169032257752643	0.020920321399093195	0.7274376240122664	20.679886685552407	8
SimLexScores	0.18269826435310324	2.4177079383426815e-07	0.18530661595648998	1.6146173749142045e-07	21.12112112112112	8
MayoTerms	0.5194322761760841	0.00013103076670576894	0.4818416844384807	0.0004557842070110615	51.48514851485149	8
UMNSRS_relatedness_Terms	0.459562045306845	4.2304950659305116e-14	0.44082388922484805	5.640489370781313e-13	58.603066439523	8
UMNSRS_similarity_Terms	0.4733829265706324	2.0128373751712758e-15	0.4581950528847504	1.9704366762507925e-14	55.65371024734982	8
wordsim353	0.06526252420525307	0.27645109774000015	0.00497793113643269	0.9339114878825843	20.679886685552407	9
SimLexScores	0.1781867605022559	4.794932530837126e-07	0.17627996956491587	6.371426716263043e-07	21.12112112112112	9
MayoTerms	0.5167418512349298	0.00014396043689455257	0.4873706795425347	0.0003828203871627821	51.48514851485149	9
UMNSRS_relatedness_Terms	0.4599861815818693	3.98220433422871e-14	0.44970390200377097	1.6857542044385597e-13	58.603066439523	9
UMNSRS_similarity_Terms	0.46067659476137285	1.3677948210630585e-14	0.444085372181444	1.485861106987947e-13	55.65371024734982	9
wordsim353	0.08505731032801211	0.15575690369735534	0.02114199404084846	0.7246657777202221	20.679886685552407	10
SimLexScores	0.17893251857149856	4.2868516726071526e-07	0.18314295978921843	2.2578131163263826e-07	21.12112112112112	10
MayoTerms	0.47575441551323466	0.0005504402239773958	0.44549366106923705	0.0013377863615539718	51.48514851485149	10
UMNSRS_relatedness_Terms	0.4702850147965759	8.933349090798402e-15	0.4601449002650691	3.8930000563898176e-14	58.603066439523	10
UMNSRS_similarity_Terms	0.46267512907816866	1.017187570882784e-14	0.4501449537667665	6.311221877334924e-14	55.65371024734982	10
