Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.15630813525460044	0.008794058314881616	0.09908630420220116	0.09798776111982253	20.679886685552407	1
SimLexScores	0.18846838542700856	9.821440890390691e-08	0.18248872737646277	2.4967816420362715e-07	21.12112112112112	1
MayoTerms	0.47129503581949894	0.0006306521067819405	0.44359946830210745	0.0014105091040017416	51.48514851485149	1
UMNSRS_relatedness_Terms	0.41794632666592946	1.0822795472690457e-11	0.4036926736131501	6.111114427366852e-11	58.603066439523	1
UMNSRS_similarity_Terms	0.4564914988490041	2.52730967239678e-14	0.4627573828147389	1.0048226944353737e-14	55.65371024734982	1
wordsim353	0.11225039309347336	0.06067747968701858	0.04713153962489008	0.43211937924185606	20.679886685552407	2
SimLexScores	0.17263625452951684	1.0876120355133256e-06	0.17492954223909615	7.778031296436075e-07	21.12112112112112	2
MayoTerms	0.48150540271503056	0.000460602482264811	0.4257838174112669	0.0022871802957568034	51.48514851485149	2
UMNSRS_relatedness_Terms	0.4366031337209296	9.893115309529176e-13	0.4178891528862916	1.0899997036005833e-11	58.603066439523	2
UMNSRS_similarity_Terms	0.45915499913985136	1.7115335402960224e-14	0.45694405473278993	2.3659249500654372e-14	55.65371024734982	2
wordsim353	0.09268508613322216	0.12178789902053916	0.009971168891778199	0.868072509963425	20.679886685552407	3
SimLexScores	0.17565762812097446	6.986241609715409e-07	0.1756635181175167	6.980163977415149e-07	21.12112112112112	3
MayoTerms	0.48244520376476074	0.0004472508773088968	0.4205619887018826	0.0026225725397724595	51.48514851485149	3
UMNSRS_relatedness_Terms	0.4149886001543287	1.5605238063166845e-11	0.39160454922941007	2.4907772894254673e-10	58.603066439523	3
UMNSRS_similarity_Terms	0.4403233971414081	2.507031550219412e-13	0.44079870369728225	2.3475282663486634e-13	55.65371024734982	3
wordsim353	0.06345614240447385	0.28999113228911083	-0.014369088504407343	0.8108128048349308	20.679886685552407	4
SimLexScores	0.16904958555719407	1.8213165189388372e-06	0.1736163685883017	9.42927249164808e-07	21.12112112112112	4
MayoTerms	0.5027273755000635	0.00023211825562572855	0.47359938618151143	0.0005879776411175045	51.48514851485149	4
UMNSRS_relatedness_Terms	0.453292828236062	1.0243462730991422e-13	0.44405416322735225	3.6498264032100076e-13	58.603066439523	4
UMNSRS_similarity_Terms	0.4663216517717138	5.8958811280275035e-15	0.4650525868854725	7.133425455386474e-15	55.65371024734982	4
wordsim353	0.07199188358464324	0.22981933985807154	0.005621355795732193	0.9253925735253901	20.679886685552407	5
SimLexScores	0.16488389227737768	3.270656801755031e-06	0.16535003806657494	3.0654438307468923e-06	21.12112112112112	5
MayoTerms	0.49182093875862665	0.0003319528344032038	0.43668822442204	0.0017066768145546402	51.48514851485149	5
UMNSRS_relatedness_Terms	0.4636540170962719	2.3520385359568494e-14	0.44830432568190925	2.0439882310694857e-13	58.603066439523	5
UMNSRS_similarity_Terms	0.45982089090430395	1.5517993892239942e-14	0.4538994659638088	3.6811360153630053e-14	55.65371024734982	5
wordsim353	0.04603973943997669	0.4428717492141099	-0.012288481662186518	0.8377959760868896	20.679886685552407	6
SimLexScores	0.1647891428063888	3.3139470882873448e-06	0.16778432906196009	2.1790540223233496e-06	21.12112112112112	6
MayoTerms	0.49044276106092466	0.0003470098790737007	0.44231960832431727	0.0014616216427581008	51.48514851485149	6
UMNSRS_relatedness_Terms	0.4377300657419704	8.521403291085751e-13	0.4199728364273244	8.405177680330039e-12	58.603066439523	6
UMNSRS_similarity_Terms	0.44845651250108526	8.025492056162759e-14	0.4318975312232635	7.905623065107463e-13	55.65371024734982	6
wordsim353	0.06075576874473035	0.31104742264503743	-0.012091408943683993	0.8403621843018241	20.679886685552407	7
SimLexScores	0.17080748727156495	1.4165165842799634e-06	0.17211777267942366	1.1725445252263323e-06	21.12112112112112	7
MayoTerms	0.4679845845946183	0.0006968410120821826	0.43136400691443255	0.0019713091514251884	51.48514851485149	7
UMNSRS_relatedness_Terms	0.45618395016366053	6.828277012502289e-14	0.4388543629398261	7.338406223445923e-13	58.603066439523	7
UMNSRS_similarity_Terms	0.4695155572777568	3.6372023204664325e-15	0.4527372556697674	4.352758752186457e-14	55.65371024734982	7
wordsim353	0.06619942114226121	0.26959998763757353	-0.009462770477888191	0.874742355249527	20.679886685552407	8
SimLexScores	0.17710206595202868	5.638619348132868e-07	0.17956156707222526	3.8989649820263915e-07	21.12112112112112	8
MayoTerms	0.5707609194520981	1.850834066452825e-05	0.5348278875189979	7.529721033131367e-05	51.48514851485149	8
UMNSRS_relatedness_Terms	0.4612412067196305	3.328005105212408e-14	0.45140413424897263	1.3323460128736297e-13	58.603066439523	8
UMNSRS_similarity_Terms	0.48933010763509377	1.6192215619109298e-16	0.48125143829690575	5.900476894143993e-16	55.65371024734982	8
wordsim353	0.054547078305001453	0.3631700294715472	-0.008259287565867923	0.8905657182592189	20.679886685552407	9
