Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.14757924026587957	0.013436848963591633	0.09378392741131285	0.11741002740008119	20.679886685552407	1
SimLexScores	0.1761455038787402	6.499690420210257e-07	0.1772945129497814	5.47917747505332e-07	21.12112112112112	1
MayoTerms	0.4428050525641736	0.001442043749091544	0.3955279275363049	0.004909250578358012	51.48514851485149	1
UMNSRS_relatedness_Terms	0.40215302335806125	7.33192050338207e-11	0.39197587393028044	2.3875653681155587e-10	58.603066439523	1
UMNSRS_similarity_Terms	0.44641640681759825	1.071023402117867e-13	0.45321610300606524	4.062660590144735e-14	55.65371024734982	1
wordsim353	0.08680900389997576	0.1473848717792727	0.04095504556108767	0.49490406961651234	20.679886685552407	2
SimLexScores	0.19868512717770084	1.8586074900050257e-08	0.19631824066846448	2.7551531050138643e-08	21.12112112112112	2
MayoTerms	0.5060524705264422	0.00020763267207097994	0.454452680913769	0.0010371869397192012	51.48514851485149	2
UMNSRS_relatedness_Terms	0.4282800095253481	2.9291105108594526e-12	0.4078295151285901	3.728882799648804e-11	58.603066439523	2
UMNSRS_similarity_Terms	0.47566043998206986	1.4156655796472175e-15	0.47040148617215327	3.1782628516353575e-15	55.65371024734982	2
wordsim353	0.09200113436948316	0.12457625712145748	0.041705069887815714	0.48703029697283695	20.679886685552407	3
SimLexScores	0.20174295233988973	1.1097114327166112e-08	0.1988527413519033	1.8071800890607423e-08	21.12112112112112	3
MayoTerms	0.5183245674616523	0.00013622027875722365	0.4771829941193242	0.0005267612249033564	51.48514851485149	3
UMNSRS_relatedness_Terms	0.4444234744020819	3.471614898235672e-13	0.42706354921185047	3.424208472608737e-12	58.603066439523	3
UMNSRS_similarity_Terms	0.4687011880804526	4.1158964633231305e-15	0.46078507817600967	1.3460487507053831e-14	55.65371024734982	3
wordsim353	0.09884648543923236	0.09880728371218966	0.04754399833809439	0.4280968385315197	20.679886685552407	4
SimLexScores	0.2037740344710158	7.84316673325914e-09	0.2016329961173641	1.1306418697305484e-08	21.12112112112112	4
MayoTerms	0.5583680431045701	3.058624371524602e-05	0.4866027635558605	0.00039227848397977225	51.48514851485149	4
UMNSRS_relatedness_Terms	0.4441075667262036	3.6235150341309794e-13	0.42380191332582684	5.188963436398863e-12	58.603066439523	4
UMNSRS_similarity_Terms	0.4742440559755631	1.7625856256140567e-15	0.46585585139493574	6.323551409563625e-15	55.65371024734982	4
wordsim353	0.14249109072403093	0.01703959334243482	0.09446069863324384	0.11477547099156495	20.679886685552407	5
SimLexScores	0.2153982360862253	1.0040486552194038e-09	0.21484362997393008	1.1105091513609808e-09	21.12112112112112	5
MayoTerms	0.5935428479962491	6.9579946023731864e-06	0.556636701540544	3.2757791587497236e-05	51.48514851485149	5
UMNSRS_relatedness_Terms	0.4664626360899961	1.5648635721937153e-14	0.452816255324242	1.0947671231804114e-13	58.603066439523	5
UMNSRS_similarity_Terms	0.5022470587275238	1.9055576414119205e-17	0.5017094508414162	2.086831871299045e-17	55.65371024734982	5
wordsim353	0.16817755461211414	0.004777210946136736	0.12281375017691283	0.04000915278165333	20.679886685552407	6
SimLexScores	0.2200131961354357	4.294982623889707e-10	0.2209856794273012	3.58259046561201e-10	21.12112112112112	6
MayoTerms	0.6034748176653718	4.435177644238255e-06	0.5793158203469877	1.2928607036508336e-05	51.48514851485149	6
UMNSRS_relatedness_Terms	0.4708596406580317	8.20637029823245e-15	0.46260241745765385	2.737087201889009e-14	58.603066439523	6
UMNSRS_similarity_Terms	0.5075985765638213	7.644657422931005e-18	0.5056252230368157	1.0725977467366845e-17	55.65371024734982	6
wordsim353	0.1833316329117126	0.0020689699009761257	0.13476712621790085	0.024114793772623502	20.679886685552407	7
SimLexScores	0.21592237642605036	9.126050357519189e-10	0.21296315323962767	1.5597057162045392e-09	21.12112112112112	7
MayoTerms	0.5820486772633668	1.1503939451423067e-05	0.573223686852706	1.670928960905932e-05	51.48514851485149	7
UMNSRS_relatedness_Terms	0.4762098961886379	3.694776894892627e-15	0.4675467229341082	1.3357793127558894e-14	58.603066439523	7
UMNSRS_similarity_Terms	0.5071104142081526	8.314394052813279e-18	0.5043116180619637	1.3421989852699787e-17	55.65371024734982	7
wordsim353	0.1830070624396881	0.00210783670185841	0.13571640992297615	0.023127037257917083	20.679886685552407	8
SimLexScores	0.20873913616237283	3.3073062854078697e-09	0.20733852275192285	4.2287435102144236e-09	21.12112112112112	8
MayoTerms	0.6057568687602012	3.990601675903635e-06	0.6099300710157309	3.28263154316232e-06	51.48514851485149	8
UMNSRS_relatedness_Terms	0.4813692984976613	1.6889358226504338e-15	0.4778890358019317	2.8679376847850534e-15	58.603066439523	8
UMNSRS_similarity_Terms	0.5013637301157895	2.212227908924314e-17	0.5051137442655561	1.170586788113753e-17	55.65371024734982	8
wordsim353	0.18559081270378502	0.001816048926824621	0.13523479809218356	0.023623712277585304	20.679886685552407	9
SimLexScores	0.20576867322531397	5.5585198264315005e-09	0.2025886791861922	9.608181934325543e-09	21.12112112112112	9
MayoTerms	0.601059782875312	4.955315458082304e-06	0.5999471631889668	5.213469622746825e-06	51.48514851485149	9
UMNSRS_relatedness_Terms	0.4811466556694995	1.7474406072309601e-15	0.47798521224472473	2.826505927633489e-15	58.603066439523	9
UMNSRS_similarity_Terms	0.49807771279784263	3.839536407429614e-17	0.4992655081369039	3.147910060401959e-17	55.65371024734982	9
wordsim353	0.18894702062547367	0.0014921672422053987	0.14508980067971272	0.015106039809789536	20.679886685552407	10
SimLexScores	0.20825284757601525	3.6026140497765507e-09	0.2067395331982814	4.694950207306472e-09	21.12112112112112	10
MayoTerms	0.5961947848336998	6.1787810674827995e-06	0.5957492224618148	6.3037838480323e-06	51.48514851485149	10
UMNSRS_relatedness_Terms	0.4852238494638304	9.329553328911753e-16	0.48999179573131424	4.4311109566228346e-16	58.603066439523	10
UMNSRS_similarity_Terms	0.49089549767545826	1.2553529394503883e-16	0.49474301891239175	6.678166794479163e-17	55.65371024734982	10
