Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.19174693145485935	0.0012634489240229908	0.14473474178743145	0.015358337604306653	20.679886685552407	1
SimLexScores	0.188352973709684	1.0002780797548956e-07	0.18297615210608162	2.316557431620821e-07	21.12112112112112	1
MayoTerms	0.4823410098940108	0.0004487137238124207	0.45911137123292556	0.0009061271000189814	51.48514851485149	1
UMNSRS_relatedness_Terms	0.4428338843413101	4.304485733512097e-13	0.4277585285506417	3.1321637079592683e-12	58.603066439523	1
UMNSRS_similarity_Terms	0.45544617089635964	2.9423258400702266e-14	0.4468002316831962	1.0145740635183866e-13	55.65371024734982	1
wordsim353	0.1350218721076992	0.02384621583039246	0.08189888449047131	0.1717517742617294	20.679886685552407	2
SimLexScores	0.18336587781512237	2.181547382234046e-07	0.18201160320215043	2.686247782104846e-07	21.12112112112112	2
MayoTerms	0.4968165528349195	0.00028220007740840936	0.4944867010190486	0.00030449508905930746	51.48514851485149	2
UMNSRS_relatedness_Terms	0.4472395931870893	2.3652961848677076e-13	0.4294763234506142	2.510553763991572e-12	58.603066439523	2
UMNSRS_similarity_Terms	0.4569746203963424	2.355395858859206e-14	0.4447163730691329	1.3601848212692627e-13	55.65371024734982	2
wordsim353	0.09221782707413764	0.12368752811739663	0.047988983616488436	0.42378148503364244	20.679886685552407	3
SimLexScores	0.1986618982571297	1.8658455476089102e-08	0.19533648738465814	3.2392292681620565e-08	21.12112112112112	3
MayoTerms	0.529918597698535	9.01078587662631e-05	0.4749304405584132	0.0005645298295482696	51.48514851485149	3
UMNSRS_relatedness_Terms	0.47187511809974997	7.06053275901552e-15	0.45766856594237265	5.53625442349375e-14	58.603066439523	3
UMNSRS_similarity_Terms	0.47920938510839994	8.137843716117554e-16	0.46991163521243806	3.4245199261852113e-15	55.65371024734982	3
wordsim353	0.1009962403755641	0.09165226873883445	0.0398904155492051	0.5061957253622524	20.679886685552407	4
SimLexScores	0.1959690833020309	2.918687124546894e-08	0.1961335173766338	2.8405333790870675e-08	21.12112112112112	4
MayoTerms	0.5609833453819046	2.755578351413285e-05	0.4945378954181603	0.0003039885318116077	51.48514851485149	4
UMNSRS_relatedness_Terms	0.4693805482729405	1.0206988184212084e-14	0.4596740538538303	4.163492618729406e-14	58.603066439523	4
UMNSRS_similarity_Terms	0.4724057581365019	2.3390573467367387e-15	0.46174467002505665	1.1678500705167077e-14	55.65371024734982	4
wordsim353	0.10757140211097892	0.07230708179901052	0.036259193544619754	0.5456994608337153	20.679886685552407	5
SimLexScores	0.19412875314666345	3.9484322022123106e-08	0.19392691770378664	4.0807597261698444e-08	21.12112112112112	5
