Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353	0.20770272246900603	0.00046839288837938084	0.16530519761137455	0.005557417284324123	20.679886685552407	1
SimLexScores	0.17774003443674857	5.126539289255155e-07	0.1757412259972519	6.900455113492005e-07	21.12112112112112	1
MayoTerms	0.44357898391738415	0.001411314451252032	0.42982817494108416	0.002054129446828123	51.48514851485149	1
UMNSRS_relatedness_Terms	0.42175088443734277	6.723711928388654e-12	0.41411276395210195	1.7379419641755816e-11	58.603066439523	1
UMNSRS_similarity_Terms	0.46867486382598766	4.132356698216732e-15	0.46973937159066376	3.515481594783623e-15	55.65371024734982	1
wordsim353	0.14512289815232995	0.015082707435289432	0.08403989781090164	0.16078159008409706	20.679886685552407	2
SimLexScores	0.1862034613187013	1.4034765816547428e-07	0.18315198503767752	2.254676025486195e-07	21.12112112112112	2
MayoTerms	0.5193964739390831	0.0001311956387159619	0.4604424256098274	0.000871514357739353	51.48514851485149	2
UMNSRS_relatedness_Terms	0.47032403807415474	8.882047324731184e-15	0.46219262217966633	2.903261916630047e-14	58.603066439523	2
UMNSRS_similarity_Terms	0.4701819412076051	3.2864112961082453e-15	0.4710131358600393	2.895000281637659e-15	55.65371024734982	2
wordsim353	0.10430726669435494	0.08144859417512895	0.04941413917026397	0.4101321645123448	20.679886685552407	3
SimLexScores	0.17694147215964562	5.77507939384297e-07	0.17765162339220664	5.194733816817668e-07	21.12112112112112	3
MayoTerms	0.4613608184835818	0.0008483287088835705	0.40269514341193047	0.004122341317719771	51.48514851485149	3
UMNSRS_relatedness_Terms	0.43878054551672274	7.410897532442928e-13	0.42661235624761723	3.627837397940416e-12	58.603066439523	3
UMNSRS_similarity_Terms	0.45063035961888814	5.888504132974704e-14	0.4523335365209394	4.6129915153924096e-14	55.65371024734982	3
wordsim353	0.08527810358862817	0.15468229594610522	0.03784725525682456	0.528237585590361	20.679886685552407	4
SimLexScores	0.17664389681094605	6.036380092122993e-07	0.17581567203447337	6.824913604136958e-07	21.12112112112112	4
MayoTerms	0.4791649782969371	0.000495429681139318	0.4001354234563499	0.004389640952992315	51.48514851485149	4
UMNSRS_relatedness_Terms	0.45599828303265405	7.009265850713023e-14	0.45595495262686947	7.0521741662576e-14	58.603066439523	4
UMNSRS_similarity_Terms	0.46567888657441847	6.49386211826022e-15	0.470292588243851	3.2314636555914926e-15	55.65371024734982	4
wordsim353	0.07485095912123736	0.2117947949888763	0.01675746771976803	0.7801133822818722	20.679886685552407	5
SimLexScores	0.1699712648517269	1.5969415401337343e-06	0.16941764151916874	1.7283102147050084e-06	21.12112112112112	5
MayoTerms	0.4800208832937699	0.00048242690412949284	0.4390431667811741	0.0016000724399157353	51.48514851485149	5
UMNSRS_relatedness_Terms	0.4347995682551172	1.2548113529390563e-12	0.4257513680053964	4.0496548145231244e-12	58.603066439523	5
UMNSRS_similarity_Terms	0.4462215788975788	1.1008392017567815e-13	0.4423695657989251	1.8877356003593233e-13	55.65371024734982	5
wordsim353	0.06692891879444664	0.2643463816992525	0.011781176578218857	0.8444053266680771	20.679886685552407	6
SimLexScores	0.17717467293217742	5.577947110973591e-07	0.1777416306254805	5.125316047150614e-07	21.12112112112112	6
MayoTerms	0.4539661651138596	0.001051807726166262	0.39875317468033644	0.004540207699317567	51.48514851485149	6
UMNSRS_relatedness_Terms	0.4572691305279607	5.858258858488527e-14	0.44946513353057616	1.7421995576706714e-13	58.603066439523	6
UMNSRS_similarity_Terms	0.4698947282666893	3.4333445055618653e-15	0.4623923660655167	1.0608399110030358e-14	55.65371024734982	6
wordsim353	0.0741131820677441	0.21634563744877192	0.01788195754489894	0.7657736579377477	20.679886685552407	7
SimLexScores	0.17486301678230623	7.85453238001772e-07	0.17354135847305155	9.533121773483519e-07	21.12112112112112	7
MayoTerms	0.48106576811770185	0.00046697092801225963	0.42614217820504824	0.0022656235149349203	51.48514851485149	7
UMNSRS_relatedness_Terms	0.45735855395469593	5.784617588259895e-14	0.4496696130111231	1.693748999781896e-13	58.603066439523	7
UMNSRS_similarity_Terms	0.469688206844442	3.5429509692397936e-15	0.4631846269515626	9.429242583388695e-15	55.65371024734982	7
wordsim353	0.05444536845925325	0.364066796886348	-0.0011209365028832894	0.9851020051935455	20.679886685552407	8
